,branch,PT,TY,LAB,V_plc,L2-NORM,V_pkc,PAR(4),PAR(5),PAR(6),PAR(7),PAR(8),PAR(31),PAR(32),PAR(33),PAR(34),PAR(35),PAR(80)
128,1,128,0,0,0.033155926106,3.0703834131,0.0,1.0,0.10159377162,2.8604640405,0.4841932397,0.015342380361,1.0,0.10159377162,2.8604640405,0.4841932397,0.015342380361,3.0
129,1,129,0,0,0.033230374087,3.0610034499,0.0,1.0,0.10186925102,2.8508412672,0.48148852764,0.015415661711,1.0,0.10186925102,2.8508412672,0.48148852764,0.015415661711,3.0
130,1,130,0,0,0.033304149416,3.0516278074,0.0,1.0,0.10214590049,2.8412193797,0.47878076538,0.015488862792,1.0,0.10214590049,2.8412193797,0.47878076538,0.015488862792,3.0
131,1,131,0,0,0.033377294773,3.0422564888,0.0,1.0,0.1024237058,2.8315982789,0.47607030892,0.015561996611,1.0,0.1024237058,2.8315982789,0.47607030892,0.015561996611,3.0
132,1,132,0,0,0.033449852342,3.0328894964,0.0,1.0,0.10270265223,2.8219778644,0.47335751769,0.01563507604,1.0,0.10270265223,2.8219778644,0.47335751769,0.01563507604,3.0
133,1,133,0,0,0.033521863815,3.0235268319,0.0,1.0,0.1029827246,2.8123580346,0.47064275449,0.015708113817,1.0,0.1029827246,2.8123580346,0.47064275449,0.015708113817,3.0
134,1,134,0,0,0.033593370401,3.0141684966,0.0,1.0,0.10326390724,2.8027386866,0.46792638531,0.015781122547,1.0,0.10326390724,2.8027386866,0.46792638531,0.015781122547,3.0
135,1,135,0,0,0.033664412831,3.0048144908,0.0,1.0,0.10354618399,2.7931197166,0.46520877915,0.015854114708,1.0,0.10354618399,2.7931197166,0.46520877915,0.015854114708,3.0
136,1,136,0,0,0.033735031365,2.9954648147,0.0,1.0,0.10382953821,2.7835010195,0.4624903079,0.015927102644,1.0,0.10382953821,2.7835010195,0.4624903079,0.015927102644,3.0
137,1,137,0,0,0.033805265798,2.9861194678,0.0,1.0,0.10411395274,2.7738824897,0.45977134616,0.016000098574,1.0,0.10411395274,2.7738824897,0.45977134616,0.016000098574,3.0
138,1,138,0,0,0.033875155463,2.9767784491,0.0,1.0,0.10439940991,2.7642640205,0.45705227109,0.016073114586,1.0,0.10439940991,2.7642640205,0.45705227109,0.016073114586,3.0
139,1,139,0,0,0.033944739243,2.9674417576,0.0,1.0,0.10468589154,2.7546455045,0.4543334622,0.016146162643,1.0,0.10468589154,2.7546455045,0.4543334622,0.016146162643,3.0
140,1,140,0,0,0.034014055567,2.9581093917,0.0,1.0,0.10497337893,2.7450268338,0.45161530123,0.01621925458,1.0,0.10497337893,2.7450268338,0.45161530123,0.01621925458,3.0
141,1,141,0,0,0.034083142424,2.9487813496,0.0,1.0,0.10526185283,2.7354078999,0.44889817196,0.016292402107,1.0,0.10526185283,2.7354078999,0.44889817196,0.016292402107,3.0
142,1,142,0,0,0.034152037359,2.9394576293,0.0,1.0,0.10555129347,2.7257885938,0.44618246001,0.016365616806,1.0,0.10555129347,2.7257885938,0.44618246001,0.016365616806,3.0
143,1,143,0,0,0.034220777485,2.930138229,0.0,1.0,0.10584168052,2.7161688064,0.44346855268,0.016438910135,1.0,0.10584168052,2.7161688064,0.44346855268,0.016438910135,3.0
144,1,144,0,0,0.034289399481,2.9208231465,0.0,1.0,0.10613299312,2.7065484282,0.44075683873,0.016512293422,1.0,0.10613299312,2.7065484282,0.44075683873,0.016512293422,3.0
145,1,145,0,0,0.034357939599,2.9115123798,0.0,1.0,0.10642520982,2.6969273497,0.43804770826,0.016585777872,1.0,0.10642520982,2.6969273497,0.43804770826,0.016585777872,3.0
146,1,146,0,0,0.034426433669,2.9022059269,0.0,1.0,0.10671830865,2.6873054613,0.43534155244,0.016659374562,1.0,0.10671830865,2.6873054613,0.43534155244,0.016659374562,3.0
147,1,147,0,0,0.034494917099,2.892903786,0.0,1.0,0.10701226702,2.6776826536,0.43263876338,0.016733094442,1.0,0.10701226702,2.6776826536,0.43263876338,0.016733094442,3.0
148,1,148,0,0,0.034563424864,2.8836059563,0.0,1.0,0.10730706178,2.6680588182,0.42993973392,0.016806948322,1.0,0.10730706178,2.6680588182,0.42993973392,0.016806948322,3.0
149,1,149,0,0,0.034631991569,2.874312436,0.0,1.0,0.10760266923,2.6584338454,0.42724485756,0.016880946912,1.0,0.10760266923,2.6584338454,0.42724485756,0.016880946912,3.0
150,1,150,0,0,0.034700651371,2.8650232242,0.0,1.0,0.10789906506,2.648807627,0.42455452778,0.016955100772,1.0,0.10789906506,2.648807627,0.42455452778,0.016955100772,3.0
151,1,151,0,0,0.034769438032,2.8557383206,0.0,1.0,0.10819622438,2.6391800549,0.42186913831,0.017029420338,1.0,0.10819622438,2.6391800549,0.42186913831,0.017029420338,3.0
152,1,152,0,0,0.034838384907,2.8464577253,0.0,1.0,0.10849412168,2.6295510219,0.41918908282,0.017103915914,1.0,0.10849412168,2.6295510219,0.41918908282,0.017103915914,3.0
153,1,153,0,0,0.034907524951,2.8371814391,0.0,1.0,0.10879273089,2.6199204215,0.41651475465,0.017178597674,1.0,0.10879273089,2.6199204215,0.41651475465,0.017178597674,3.0
154,1,154,0,0,0.034976890719,2.8279094633,0.0,1.0,0.10909202531,2.6102881481,0.41384654663,0.01725347566,1.0,0.10909202531,2.6102881481,0.41384654663,0.01725347566,3.0
155,1,155,0,0,0.035046514371,2.8186418002,0.0,1.0,0.10939197765,2.6006540971,0.41118485084,0.017328559782,1.0,0.10939197765,2.6006540971,0.41118485084,0.017328559782,3.0
156,1,156,0,0,0.035116427669,2.8093784529,0.0,1.0,0.10969255999,2.5910181649,0.40853005845,0.017403859814,1.0,0.10969255999,2.5910181649,0.40853005845,0.017403859814,3.0
157,1,157,0,0,0.035186661986,2.8001194251,0.0,1.0,0.10999374383,2.5813802491,0.40588255943,0.017479385394,1.0,0.10999374383,2.5813802491,0.40588255943,0.017479385394,3.0
158,1,158,0,0,0.035257248306,2.790864722,0.0,1.0,0.11029550003,2.5717402487,0.40324274241,0.017555146029,1.0,0.11029550003,2.5717402487,0.40324274241,0.017555146029,3.0
159,1,159,0,0,0.035328217223,2.7816143495,0.0,1.0,0.11059779886,2.5620980641,0.4006109944,0.017631151083,1.0,0.11059779886,2.5620980641,0.4006109944,0.017631151083,3.0
160,1,160,0,0,0.035399598948,2.7723683147,0.0,1.0,0.11090060996,2.5524535971,0.39798770059,0.017707409785,1.0,0.11090060996,2.5524535971,0.39798770059,0.017707409785,3.0
161,1,161,0,0,0.035471423306,2.7631266261,0.0,1.0,0.11120390237,2.5428067511,0.39537324418,0.017783931224,1.0,0.11120390237,2.5428067511,0.39537324418,0.017783931224,3.0
162,1,162,0,0,0.035543719743,2.7538892932,0.0,1.0,0.11150764452,2.5331574314,0.39276800607,0.01786072435,1.0,0.11150764452,2.5331574314,0.39276800607,0.01786072435,3.0
163,1,163,0,0,0.035616517326,2.744656327,0.0,1.0,0.1118118042,2.5235055449,0.39017236471,0.017937797968,1.0,0.1118118042,2.5235055449,0.39017236471,0.017937797968,3.0
164,1,164,0,0,0.035689844742,2.7354277401,0.0,1.0,0.11211634863,2.5138510005,0.38758669586,0.018015160746,1.0,0.11211634863,2.5138510005,0.38758669586,0.018015160746,3.0
165,1,165,0,0,0.035763730305,2.7262035463,0.0,1.0,0.11242124441,2.5041937091,0.38501137236,0.018092821204,1.0,0.11242124441,2.5041937091,0.38501137236,0.018092821204,3.0
166,1,166,0,0,0.035838201956,2.7169837612,0.0,1.0,0.11272645752,2.4945335836,0.38244676393,0.018170787719,1.0,0.11272645752,2.4945335836,0.38244676393,0.018170787719,3.0
167,1,167,0,0,0.035913287262,2.7077684021,0.0,1.0,0.11303195336,2.4848705393,0.37989323693,0.018249068523,1.0,0.11303195336,2.4848705393,0.37989323693,0.018249068523,3.0
168,1,168,0,0,0.035989013422,2.6985574877,0.0,1.0,0.11333769675,2.4752044934,0.37735115416,0.018327671704,1.0,0.11333769675,2.4752044934,0.37735115416,0.018327671704,3.0
169,1,169,0,0,0.036065407269,2.6893510388,0.0,1.0,0.1136436519,2.4655353657,0.37482087465,0.018406605199,1.0,0.1136436519,2.4655353657,0.37482087465,0.018406605199,3.0
170,1,170,0,0,0.036142495268,2.680149078,0.0,1.0,0.11394978244,2.4558630783,0.37230275343,0.018485876799,1.0,0.11394978244,2.4558630783,0.37230275343,0.018485876799,3.0
171,1,171,0,0,0.036220303522,2.6709516295,0.0,1.0,0.11425605145,2.4461875559,0.3697971413,0.018565494149,1.0,0.11425605145,2.4461875559,0.3697971413,0.018565494149,3.0
172,1,172,0,0,0.036298857773,2.6617587198,0.0,1.0,0.11456242143,2.4365087256,0.36730438468,0.018645464743,1.0,0.11456242143,2.4365087256,0.36730438468,0.018645464743,3.0
173,1,173,0,0,0.036378183403,2.6525703774,0.0,1.0,0.11486885434,2.4268265172,0.36482482534,0.018725795924,1.0,0.11486885434,2.4268265172,0.36482482534,0.018725795924,3.0
174,1,174,0,0,0.036458305438,2.6433866326,0.0,1.0,0.11517531157,2.4171408633,0.36235880023,0.018806494889,1.0,0.11517531157,2.4171408633,0.36235880023,0.018806494889,3.0
175,1,175,0,0,0.03653924855,2.6342075182,0.0,1.0,0.11548175401,2.407451699,0.35990664126,0.018887568682,1.0,0.11548175401,2.407451699,0.35990664126,0.018887568682,3.0
176,1,176,0,0,0.03662103706,2.6250330689,0.0,1.0,0.11578814202,2.3977589624,0.35746867512,0.0189690242,1.0,0.11578814202,2.3977589624,0.35746867512,0.0189690242,3.0
177,1,177,0,0,0.036703694937,2.6158633218,0.0,1.0,0.11609443545,2.3880625943,0.35504522306,0.019050868186,1.0,0.11609443545,2.3880625943,0.35504522306,0.019050868186,3.0
178,1,178,0,0,0.036787245808,2.6066983161,0.0,1.0,0.11640059365,2.3783625385,0.35263660073,0.019133107237,1.0,0.11640059365,2.3783625385,0.35263660073,0.019133107237,3.0
179,1,179,0,0,0.036871712954,2.5975380934,0.0,1.0,0.11670657552,2.3686587418,0.35024311795,0.019215747799,1.0,0.11670657552,2.3686587418,0.35024311795,0.019215747799,3.0
180,1,180,0,0,0.036957119316,2.5883826977,0.0,1.0,0.11701233947,2.3589511537,0.34786507859,0.019298796167,1.0,0.11701233947,2.3589511537,0.34786507859,0.019298796167,3.0
181,1,181,0,0,0.037043487499,2.5792321754,0.0,1.0,0.1173178435,2.349239727,0.34550278033,0.01938225849,1.0,0.1173178435,2.349239727,0.34550278033,0.01938225849,3.0
182,1,182,0,0,0.037130839773,2.5700865753,0.0,1.0,0.11762304516,2.3395244174,0.34315651451,0.019466140769,1.0,0.11762304516,2.3395244174,0.34315651451,0.019466140769,3.0
183,1,183,0,0,0.037219198082,2.5609459485,0.0,1.0,0.1179279016,2.3298051835,0.34082656596,0.019550448856,1.0,0.1179279016,2.3298051835,0.34082656596,0.019550448856,3.0
184,1,184,0,0,0.037308584039,2.5518103488,0.0,1.0,0.11823236959,2.3200819872,0.33851321287,0.01963518846,1.0,0.11823236959,2.3200819872,0.33851321287,0.01963518846,3.0
185,1,185,0,0,0.037399018941,2.5426798325,0.0,1.0,0.11853640554,2.3103547934,0.33621672658,0.019720365144,1.0,0.11853640554,2.3103547934,0.33621672658,0.019720365144,3.0
186,1,186,0,0,0.037490523763,2.5335544584,0.0,1.0,0.11883996552,2.30062357,0.33393737146,0.019805984331,1.0,0.11883996552,2.30062357,0.33393737146,0.019805984331,3.0
187,1,187,0,0,0.037583119171,2.5244342876,0.0,1.0,0.11914300526,2.2908882882,0.33167540476,0.019892051299,1.0,0.11914300526,2.2908882882,0.33167540476,0.019892051299,3.0
188,1,188,0,0,0.037676825521,2.5153193843,0.0,1.0,0.11944548022,2.2811489221,0.32943107648,0.019978571191,1.0,0.11944548022,2.2811489221,0.32943107648,0.019978571191,3.0
189,1,189,0,0,0.037771662869,2.5062098147,0.0,1.0,0.11974734559,2.2714054488,0.32720462923,0.020065549011,1.0,0.11974734559,2.2714054488,0.32720462923,0.020065549011,3.0
190,1,190,0,0,0.037867650973,2.4971056481,0.0,1.0,0.12004855629,2.2616578488,0.3249962981,0.02015298963,1.0,0.12004855629,2.2616578488,0.3249962981,0.02015298963,3.0
191,1,191,0,0,0.037964809301,2.4880069561,0.0,1.0,0.12034906707,2.2519061054,0.32280631058,0.020240897786,1.0,0.12034906707,2.2519061054,0.32280631058,0.020240897786,3.0
192,1,192,0,0,0.038063157036,2.4789138129,0.0,1.0,0.12064883243,2.2421502049,0.3206348864,0.020329278091,1.0,0.12064883243,2.2421502049,0.3206348864,0.020329278091,3.0
193,1,193,0,0,0.038162713083,2.4698262956,0.0,1.0,0.12094780677,2.2323901368,0.31848223745,0.02041813503,1.0,0.12094780677,2.2323901368,0.31848223745,0.02041813503,3.0
194,1,194,0,0,0.038263496076,2.4607444836,0.0,1.0,0.12124594432,2.2226258934,0.31634856771,0.020507472965,1.0,0.12124594432,2.2226258934,0.31634856771,0.020507472965,3.0
195,1,195,0,0,0.038365524385,2.4516684591,0.0,1.0,0.12154319921,2.21285747,0.31423407312,0.020597296142,1.0,0.12154319921,2.21285747,0.31423407312,0.020597296142,3.0
196,1,196,0,0,0.038468816125,2.4425983068,0.0,1.0,0.12183952551,2.203084865,0.31213894156,0.020687608692,1.0,0.12183952551,2.203084865,0.31213894156,0.020687608692,3.0
197,1,197,0,0,0.038573389163,2.4335341141,0.0,1.0,0.12213487725,2.1933080794,0.3100633527,0.020778414635,1.0,0.12213487725,2.1933080794,0.3100633527,0.020778414635,3.0
198,1,198,0,0,0.038679261126,2.424475971,0.0,1.0,0.12242920844,2.1835271171,0.30800747804,0.020869717887,1.0,0.12242920844,2.1835271171,0.30800747804,0.020869717887,3.0
199,1,199,0,0,0.03878644941,2.4154239699,0.0,1.0,0.12272247312,2.1737419848,0.30597148075,0.020961522262,1.0,0.12272247312,2.1737419848,0.30597148075,0.020961522262,3.0
200,1,200,0,0,0.03889497119,2.4063782061,0.0,1.0,0.12301462538,2.163952692,0.30395551571,0.021053831479,1.0,0.12301462538,2.163952692,0.30395551571,0.021053831479,3.0
201,1,201,0,0,0.039004843431,2.3973387771,0.0,1.0,0.1233056194,2.1541592507,0.30195972944,0.021146649166,1.0,0.1233056194,2.1541592507,0.30195972944,0.021146649166,3.0
202,1,202,0,0,0.039116082895,2.3883057832,0.0,1.0,0.12359540949,2.1443616756,0.29998426007,0.021239978867,1.0,0.12359540949,2.1443616756,0.29998426007,0.021239978867,3.0
203,1,203,0,0,0.039228706155,2.3792793271,0.0,1.0,0.12388395011,2.1345599839,0.29802923733,0.021333824046,1.0,0.12388395011,2.1345599839,0.29802923733,0.021333824046,3.0
204,1,204,0,0,0.039342729603,2.3702595141,0.0,1.0,0.1241711959,2.1247541954,0.29609478252,0.021428188095,1.0,0.1241711959,2.1247541954,0.29609478252,0.021428188095,3.0
205,1,205,0,0,0.039458169464,2.3612464519,0.0,1.0,0.12445710174,2.1149443322,0.29418100856,0.021523074338,1.0,0.12445710174,2.1149443322,0.29418100856,0.021523074338,3.0
206,1,206,0,0,0.039575041808,2.3522402508,0.0,1.0,0.12474162277,2.1051304186,0.29228801991,0.021618486042,1.0,0.12474162277,2.1051304186,0.29228801991,0.021618486042,3.0
207,1,207,0,0,0.03969336256,2.3432410232,0.0,1.0,0.12502471441,2.0953124815,0.29041591269,0.021714426419,1.0,0.12502471441,2.0953124815,0.29041591269,0.021714426419,3.0
208,1,208,0,0,0.039813147516,2.3342488844,0.0,1.0,0.12530633242,2.0854905497,0.28856477461,0.021810898635,1.0,0.12530633242,2.0854905497,0.28856477461,0.021810898635,3.0
209,1,209,0,0,0.039934412355,2.3252639517,0.0,1.0,0.1255864329,2.0756646543,0.28673468504,0.02190790582,1.0,0.1255864329,2.0756646543,0.28673468504,0.02190790582,3.0
210,1,210,0,0,0.040057172654,2.3162863451,0.0,1.0,0.12586497239,2.0658348284,0.28492571508,0.022005451071,1.0,0.12586497239,2.0658348284,0.28492571508,0.022005451071,3.0
211,1,211,0,0,0.0401814439,2.3073161866,0.0,1.0,0.12614190781,2.0560011069,0.28313792756,0.022103537465,1.0,0.12614190781,2.0560011069,0.28313792756,0.022103537465,3.0
212,1,212,0,0,0.040307241507,2.2983536007,0.0,1.0,0.12641719658,2.0461635268,0.28137137708,0.022202168063,1.0,0.12641719658,2.0461635268,0.28137137708,0.022202168063,3.0
213,1,213,0,0,0.040434580833,2.2893987143,0.0,1.0,0.12669079662,2.0363221267,0.27962611016,0.02230134592,1.0,0.12669079662,2.0363221267,0.27962611016,0.02230134592,3.0
214,1,214,0,0,0.040563477192,2.2804516565,0.0,1.0,0.12696266637,2.0264769471,0.27790216521,0.022401074096,1.0,0.12696266637,2.0264769471,0.27790216521,0.022401074096,3.0
215,1,215,0,0,0.040693945874,2.2715125584,0.0,1.0,0.12723276482,2.0166280301,0.27619957268,0.022501355662,1.0,0.12723276482,2.0166280301,0.27619957268,0.022501355662,3.0
216,1,216,0,0,0.040826002159,2.2625815538,0.0,1.0,0.1275010516,2.0067754192,0.27451835507,0.022602193709,1.0,0.1275010516,2.0067754192,0.27451835507,0.022602193709,3.0
217,1,217,0,0,0.040959661338,2.2536587782,0.0,1.0,0.12776748694,1.9969191594,0.27285852713,0.022703591361,1.0,0.12776748694,1.9969191594,0.27285852713,0.022703591361,3.0
218,1,218,0,0,0.041094938727,2.2447443697,0.0,1.0,0.12803203174,1.9870592971,0.27122009583,0.022805551779,1.0,0.12803203174,1.9870592971,0.27122009583,0.022805551779,3.0
219,1,219,0,0,0.041231849689,2.2358384681,0.0,1.0,0.12829464759,1.9771958802,0.26960306056,0.022908078177,1.0,0.12829464759,1.9771958802,0.26960306056,0.022908078177,3.0
220,1,220,0,0,0.041370409649,2.2269412159,0.0,1.0,0.12855529682,1.9673289575,0.2680074132,0.023011173828,1.0,0.12855529682,1.9673289575,0.2680074132,0.023011173828,3.0
221,1,221,0,0,0.041510634119,2.2180527572,0.0,1.0,0.12881394249,1.957458579,0.26643313823,0.023114842075,1.0,0.12881394249,1.957458579,0.26643313823,0.023114842075,3.0
222,1,222,0,0,0.041652538711,2.2091732384,0.0,1.0,0.12907054845,1.947584796,0.26488021286,0.023219086342,1.0,0.12907054845,1.947584796,0.26488021286,0.023219086342,3.0
223,1,223,0,0,0.041796139165,2.2003028079,0.0,1.0,0.12932507937,1.9377076603,0.26334860718,0.023323910146,1.0,0.12932507937,1.9377076603,0.26334860718,0.023323910146,3.0
224,1,224,0,0,0.041941451363,2.1914416164,0.0,1.0,0.12957750074,1.927827225,0.26183828424,0.023429317104,1.0,0.12957750074,1.927827225,0.26183828424,0.023429317104,3.0
225,1,225,0,0,0.042088491354,2.1825898163,0.0,1.0,0.12982777892,1.9179435438,0.26034920022,0.023535310949,1.0,0.12982777892,1.9179435438,0.26034920022,0.023535310949,3.0
226,1,226,0,0,0.042237275377,2.1737475622,0.0,1.0,0.13007588117,1.9080566711,0.25888130455,0.023641895535,1.0,0.13007588117,1.9080566711,0.25888130455,0.023641895535,3.0
227,1,227,0,0,0.04238781988,2.1649150107,0.0,1.0,0.13032177563,1.8981666622,0.25743454007,0.023749074855,1.0,0.13032177563,1.8981666622,0.25743454007,0.023749074855,3.0
228,1,228,0,0,0.042540141545,2.1560923204,0.0,1.0,0.1305654314,1.8882735726,0.25600884319,0.023856853048,1.0,0.1305654314,1.8882735726,0.25600884319,0.023856853048,3.0
229,1,229,0,0,0.042694257312,2.1472796518,0.0,1.0,0.13080681854,1.8783774585,0.25460414398,0.023965234412,1.0,0.13080681854,1.8783774585,0.25460414398,0.023965234412,3.0
230,1,230,0,0,0.042850184401,2.1384771674,0.0,1.0,0.13104590807,1.8684783765,0.25322036639,0.024074223415,1.0,0.13104590807,1.8684783765,0.25322036639,0.024074223415,3.0
231,1,231,0,0,0.043007940337,2.1296850319,0.0,1.0,0.131282672,1.8585763836,0.25185742837,0.024183824708,1.0,0.131282672,1.8585763836,0.25185742837,0.024183824708,3.0
232,1,232,0,0,0.043167542976,2.1209034117,0.0,1.0,0.13151708339,1.848671537,0.25051524205,0.024294043137,1.0,0.13151708339,1.848671537,0.25051524205,0.024294043137,3.0
233,1,233,0,0,0.043329010529,2.1121324754,0.0,1.0,0.13174911629,1.8387638942,0.24919371385,0.024404883755,1.0,0.13174911629,1.8387638942,0.24919371385,0.024404883755,3.0
234,1,234,0,0,0.043492361588,2.1033723932,0.0,1.0,0.13197874582,1.8288535127,0.24789274471,0.024516351832,1.0,0.13197874582,1.8288535127,0.24789274471,0.024516351832,3.0
235,1,235,0,0,0.043657615155,2.0946233378,0.0,1.0,0.13220594817,1.8189404503,0.24661223022,0.024628452873,1.0,0.13220594817,1.8189404503,0.24661223022,0.024628452873,3.0
236,1,236,0,0,0.043824790664,2.0858854834,0.0,1.0,0.13243070059,1.8090247647,0.24535206076,0.024741192622,1.0,0.13243070059,1.8090247647,0.24535206076,0.024741192622,3.0
237,1,237,0,0,0.043993908013,2.0771590065,0.0,1.0,0.13265298142,1.7991065135,0.24411212173,0.024854577085,1.0,0.13265298142,1.7991065135,0.24411212173,0.024854577085,3.0
238,1,238,0,0,0.044164987589,2.0684440855,0.0,1.0,0.1328727701,1.7891857545,0.24289229363,0.024968612533,1.0,0.1328727701,1.7891857545,0.24289229363,0.024968612533,3.0
239,1,239,0,0,0.044338050299,2.0597409008,0.0,1.0,0.1330900472,1.779262545,0.24169245231,0.025083305521,1.0,0.1330900472,1.779262545,0.24169245231,0.025083305521,3.0
240,1,240,0,0,0.044513117596,2.0510496348,0.0,1.0,0.13330479437,1.7693369424,0.2405124691,0.025198662898,1.0,0.13330479437,1.7693369424,0.2405124691,0.025198662898,3.0
241,1,241,0,0,0.044690211513,2.0423704719,0.0,1.0,0.13351699441,1.7594090036,0.23935221095,0.025314691824,1.0,0.13351699441,1.7594090036,0.23935221095,0.025314691824,3.0
242,1,242,0,0,0.044869354688,2.0337035987,0.0,1.0,0.13372663124,1.7494787856,0.23821154063,0.025431399777,1.0,0.13372663124,1.7494787856,0.23821154063,0.025431399777,3.0
243,1,243,0,0,0.0450505704,2.0250492038,0.0,1.0,0.13393368992,1.7395463446,0.23709031692,0.025548794571,1.0,0.13393368992,1.7395463446,0.23709031692,0.025548794571,3.0
244,1,244,0,0,0.045233882596,2.0164074778,0.0,1.0,0.13413815664,1.7296117368,0.2359883947,0.025666884369,1.0,0.13413815664,1.7296117368,0.2359883947,0.025666884369,3.0
245,1,245,0,0,0.045419315929,2.0077786137,0.0,1.0,0.13434001873,1.7196750178,0.23490562518,0.025785677694,1.0,0.13434001873,1.7196750178,0.23490562518,0.025785677694,3.0
246,1,246,0,0,0.045606895782,1.9991628063,0.0,1.0,0.13453926467,1.7097362428,0.23384185603,0.025905183445,1.0,0.13453926467,1.7097362428,0.23384185603,0.025905183445,3.0
247,1,247,0,0,0.045796648312,1.9905602528,0.0,1.0,0.13473588407,1.6997954666,0.23279693155,0.02602541091,1.0,0.13473588407,1.6997954666,0.23279693155,0.02602541091,3.0
248,1,248,0,0,0.045988600476,1.9819711526,0.0,1.0,0.13492986768,1.6898527432,0.23177069284,0.026146369781,1.0,0.13492986768,1.6898527432,0.23177069284,0.026146369781,3.0
249,1,249,0,0,0.046182780069,1.9733957072,0.0,1.0,0.13512120739,1.6799081264,0.23076297793,0.026268070166,1.0,0.13512120739,1.6799081264,0.23076297793,0.026268070166,3.0
250,1,250,0,0,0.046379215761,1.9648341207,0.0,1.0,0.13530989621,1.6699616693,0.22977362195,0.026390522605,1.0,0.13530989621,1.6699616693,0.22977362195,0.026390522605,3.0
251,1,251,0,0,0.046577937133,1.9562865992,0.0,1.0,0.13549592828,1.6600134242,0.22880245731,0.026513738085,1.0,0.13549592828,1.6600134242,0.22880245731,0.026513738085,3.0
252,1,252,0,0,0.046778974714,1.9477533512,0.0,1.0,0.13567929886,1.6500634432,0.2278493138,0.02663772805,1.0,0.13567929886,1.6500634432,0.2278493138,0.02663772805,3.0
253,1,253,0,0,0.046982360018,1.9392345878,0.0,1.0,0.13586000434,1.6401117773,0.22691401878,0.026762504424,1.0,0.13586000434,1.6401117773,0.22691401878,0.026762504424,3.0
254,1,254,0,0,0.047188125589,1.9307305223,0.0,1.0,0.13603804217,1.6301584771,0.22599639729,0.026888079619,1.0,0.13603804217,1.6301584771,0.22599639729,0.026888079619,3.0
255,1,255,0,0,0.047396305035,1.9222413708,0.0,1.0,0.13621341094,1.6202035925,0.22509627225,0.027014466552,1.0,0.13621341094,1.6202035925,0.22509627225,0.027014466552,3.0
256,1,256,0,0,0.047606933073,1.9137673516,0.0,1.0,0.13638611029,1.6102471725,0.22421346453,0.027141678662,1.0,0.13638611029,1.6102471725,0.22421346453,0.027141678662,3.0
257,1,257,0,0,0.047820045571,1.9053086858,0.0,1.0,0.13655614095,1.6002892657,0.22334779316,0.027269729926,1.0,0.13655614095,1.6002892657,0.22334779316,0.027269729926,3.0
